customer_tweet_id,previous_context,customer_message,apple_tweet_id,apple_reply,created_at
2505655,,@115858 ur iphone 8 is trash fix it or im gonna break my iphone,2505654,@714493 We'd be happy to look into this with you.  What issues are you currently experiencing with your iPhone 8?  Let us know in DM. https://t.co/GDrqU22YpT,Sat Oct 28 04:23:12 +0000 2017
2125128,,@AppleSupport what the heck is happening when I️ try to refer to myself in the first person?? https://t.co/Nc2GpO6Uey,2125127,@625842 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,Wed Nov 08 16:33:55 +0000 2017
1715191,,@AppleSupport https://t.co/wzB358yIsH,1715190,@519458 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 02:32:29 +0000 2017
1582994,,@AppleSupport can I️ configure faceid to unlock without me having to swipe up to unlock?,1582993,@170464 Hi. You would need to swipe up to unlock iPhone X. We welcome your feedback here:  https://t.co/eTPVYVFyd8,Sat Nov 04 16:27:39 +0000 2017
148187,,@AppleSupport Can I use my iPad 2 as Domestic Hub for Homekit?,148186,@149709 The Home app will allow you to control your Homekit accessories. You can learn more about it here: https://t.co/ept6Vf2rqU,Fri Nov 24 09:18:52 +0000 2017
553676,,"I don’t have any subscription for any services and yet, I still get charged $9.99 every other month. Please fix this @118936 @AppleSupport @115858",553675,@249149 This article may help: https://t.co/A5QhKRZhQQ You can reach out with questions here: https://t.co/YZKYT7KOTB,Sat Dec 02 15:46:37 +0000 2017
2068263,,@AppleSupport @115858 hi. My iPhone is not responding from the home screen. But does from other screen. Can I take this to Apple shop today?,2068262,"@333175 Hello there. If your Home screen isn't responding, we can help look into that with you. If you'd like to, please DM us here: https://t.co/GDrqU22YpT",Sun Oct 08 12:06:13 +0000 2017
1752109,@527860 Are you attempting to download over a Wi-Fi or cellular data connection? https://t.co/GDrqU22YpT,@AppleSupport A text says from “apple” saying my account is going to expire today to enter my details is this legit or a scam? I’m in the uk 🇬🇧,1752111,@527860 It sounds like a phishing scam. Take a look at this article. DM us if you have any questions: https://t.co/LNMCdqt6fD https://t.co/GDrqU22YpT,Wed Oct 18 18:20:13 +0000 2017
1166860,@394468 Let's look into this together. Could you tell us which Apple device and iOS version you're using?,@AppleSupport 11.0.3   iPhone 7,1166858,"@394468 Do you have any nearby Bluetooth devices around you? Also, could you tell us how you normally turn off Bluetooth?",Sun Oct 15 19:48:24 +0000 2017
2036998,I literally just verified that Sam's Club does not offer @AppleSupport care for their iPads. So how tf would I know to buy one? #lawyerup,@AppleSupport Literally @115858 should not be allowed to sell their products if the warranty is not offered everywhere,2036997,@602259 We’d like to understand more about this situation. Please DM us some details and we’ll take it from there. https://t.co/GDrqU22YpT,Mon Nov 06 23:57:18 +0000 2017
2152239,,@AppleSupport I can’t download apps from the App Store and it’s taking your chat people forever 😒,2152238,@632443 We're here to help! Let us know more about what's happening with the App Store in a DM and we'll go from there. https://t.co/GDrqU22YpT,Thu Nov 09 01:25:58 +0000 2017
1889386,,WTF @115858? Why is it near impossible to run a virtual machine on High Sierra? You fucked up! #VM #virtualbox #macOS @AppleSupport,1889385,"@563454 Fill us in via DM on the issues that you are running in to, then we can direct you on this from there. https://t.co/GDrqU22YpT",Sun Oct 22 10:15:23 +0000 2017
1521232,,@AppleSupport hi. Can you help me fix my activity ring of my Apple Watch? https://t.co/ylfnAIKqJW,1521231,@472851 We'd love to check that out with you. Please send us a DM and we'll work together there. https://t.co/GDrqU22YpT,Fri Nov 03 11:08:37 +0000 2017
848089,"@321559 Are you connecting the camera directly, or are you using the camera adapter?",@AppleSupport Im using the white cable that connects to the power port on the iPad &amp; then plugs in to the camera cable USB.,848090,"@321559 If you go to Settings &gt; General &gt; About &gt; Version, which iOS 11 version are you using?",Fri Oct 13 22:18:57 +0000 2017
2454543,,Hey @115858 maybe you should fix your updates because my MacBook is messed up from the latest update. Take a look. https://t.co/ealOFXIDNk,2454541,@703134 We'd like to take a look at this with you. May we ask which macOS/OS X version you're currently using?,Wed Nov 15 03:13:50 +0000 2017
2015769,WHY IS THE LETTER I️ BEING AUTOCORRECTED OMG WHAT,@AppleSupport help,2015768,@596077 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,Sun Nov 05 16:25:20 +0000 2017
428346,,"@AppleSupport When I tap the artist name in the iOS 11 Music app, it takes me to an  Music page. I have  Music disabled in settings.",428345,@216878 We're here for you! Let's take a closer look at your Music app together in DM. https://t.co/GDrqU22YpT,Tue Oct 10 07:18:51 +0000 2017
176007,@157387 We'd be happy to help out with this. Let's take a look at the Bluetooth settings. How are you turning off Bluetooth?,@AppleSupport I never use Bluetooth in the first place,176006,"@157387 Thanks for the info. Are you using iOS 11? If so, toggling this from the Control Center only disconnects Bluetooth temporarily. If you'd like to turn it off completely, tap on Settings &gt; Bluetooth. More info here: https://t.co/G7BHuQnDS6",Sat Nov 25 00:12:47 +0000 2017
1769953,,Hey @AppleSupport please fix this phone lag issue!,1769951,"@532114 If you're noting issues with your device, we'd like to help! What specifically is going on? Is it only one app or all?",Tue Nov 07 22:39:05 +0000 2017
2149876,,If you could fix this stupid little box thing that would be great @115858,2149875,@631837 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Thu Nov 09 00:38:48 +0000 2017
2020741,,@AppleSupport why are some emojis not displaying? It only started happening after updating to iOS 11.1? https://t.co/Bnl0JRyuFq,2020740,@597604 We'd be happy to look into this. Are the emojis not appearing when using a specific app? Please DM us the device model here: https://t.co/GDrqU22YpT,Sun Nov 05 23:18:38 +0000 2017
2002446,,Can y’all fix this question mark box that so many people are revising when they type the letter “i” please @115858 @AppleSupport https://t.co/me0kBf6NOk,2002445,@592116 Let's meet up in DM to discuss this issue further today. Here's a link to meet us there with your device and iOS version: https://t.co/GDrqU22YpT,Fri Nov 03 18:19:29 +0000 2017
1475396,,"@AppleSupport pls help, unable to install apps in iPad https://t.co/sVGqHivVJS",1475394,@462507 We're here for you. Which iPad are you using and what version of the iOS is currently installed?,Thu Nov 02 19:37:43 +0000 2017
1522661,,@AppleSupport wow it actually did it in the example tweet https://t.co/4Z6ZRiJ9er,1522660,@473154 Let us look into this with you. Join us in DM so we can better assist you: https://t.co/GDrqU22YpT,Fri Nov 03 15:36:20 +0000 2017
228605,,"How I got 10 gigs of space free but I can't eem watch IG videos without gettin a ""storage full"" pop up bruh @115858",228604,@170506 Let’s take a closer look to see what we can find out! Let us know which device you’re using and your software version in DM. We’ll continue with you there. https://t.co/GDrqU22YpT,Wed Nov 15 04:10:27 +0000 2017
1615758,,@AppleSupport fix my battery life,1615757,@495527 See our guide for improved battery life here: https://t.co/bivpdfBNJ6 Please send us a DM if we can help further. https://t.co/GDrqU22YpT,Tue Oct 31 16:17:41 +0000 2017
2014694,,"Hey @115858, when are we going to fix this fucking “I️” mess?",2014693,@224289 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,Sun Nov 05 13:25:24 +0000 2017
753009,,Why did a virus message pop up on my phone @115858 I’m confused,753008,@299968 We understand how concerning this can be. Let's start here to see if it's real: https://t.co/tHkFZyBtjO,Wed Oct 11 12:27:45 +0000 2017
2779326,,why is my instagram called https://t.co/ySguVKtJty.mobileinstallation @AppleSupport https://t.co/R4oAIlsABZ,2779325,"@776313 That's a great question. Have you checked for any updates to the Instagram app? Also, have you attempted to delete the app and reinstall? https://t.co/bNH7gNvF9e

If issues persist after doing so, let us know your iOS version under Settings &gt; General &gt; About. https://t.co/GDrqU22YpT",Tue Nov 21 16:05:44 +0000 2017
1957416,"@AppleSupport It said it wasnt recognized. I updated iTunes, turned my phone &amp; computer on and off, reconnected the phone several times for the past hour",@AppleSupport I just hope that backing my stuff up on iCloud  or using my own SIM card will restore my content,1957415,@580811 iCloud is definitely a great source to backup your information on in addition to iTunes. Let's keep looking into this via DM: https://t.co/GDrqU22YpT,Mon Oct 30 18:28:19 +0000 2017
2207682,,Dear @115858 please figure your shit out I’m sick of trying to send a text and the app closing out 🙄,2207681,"@645447 Let's look into this issue together. Before we start, can you let us know which device and software version you're having issues on?",Fri Nov 10 01:12:54 +0000 2017
366175,@AppleSupport Currently the iPad just drain. The battery after rebooting consistently.,@AppleSupport So frustrating as the iPad was perfect prior to the update. iPad Air 2,366176,@202733 We understand the need to have your iPad working properly again. DM the country or region where you are located so we can help. https://t.co/GDrqU22YpT,Mon Oct 09 09:50:35 +0000 2017
1772132,,Anyone else having issues with Apples App Store? I’ve tried signing out and in but still not updating any apps they just keep loading 😭 @AppleSupport,1772130,@532636 Let's look at this together! Which software version and device are you using?,Wed Nov 08 01:35:28 +0000 2017
121531,,@AppleSupport My laptop’s doing this again https://t.co/xfXChypqAy,121530,@143056 We want to help. Let's continue in DM. https://t.co/GDrqU22YpT,Thu Nov 23 23:08:53 +0000 2017
1590530,,Fix this @AppleSupport I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ https://t.co/lB0k5bCbwh,1590529,@489019 Hello there. Try out this workaround and let us know if it works for you: https://t.co/xU1AGHStV6,Sat Nov 04 20:29:07 +0000 2017
539853,,@AppleSupport my iPhone 7 keeps restarting and asking for passcode. What is up?,539852,@245203 We're happy to help! Please check out the following article: https://t.co/osZOKKTalm If you need to update the iOS be sure to create a backup before beginning. DM us if you have additional questions. https://t.co/GDrqU22YpT,Sat Dec 02 05:43:31 +0000 2017
1995552,,@AppleSupport aye yo.. I’m getting tired of my phone doing this I️,1995551,"@590090 We'd love to help. Can you DM us your complete software version from Settings &gt; General &gt; About, next to version? https://t.co/GDrqU22YpT",Fri Nov 03 05:43:01 +0000 2017
543652,@AppleSupport so updated to IOS 11. Been about a week now. And now all of a sudden my apps are crashing. It actually looks like the OS is crashing since screen goes black and circle/load progress pops up,@AppleSupport I had to write this tweet about 3 times since phone kept crashing,543650,"@139186 We know how important it is to have your iPhone running properly, and we'd love to help. Please take a look at the steps listed here: https://t.co/osZOKKTalm  If you're still having trouble, let us know in DM. https://t.co/GDrqU22YpT",Sat Dec 02 09:03:50 +0000 2017
